Country,Year,Cancer_Type,Incidence_Rate,Mortality_Rate,Environmental_Factors,Latitude,Longitude,Continent
Australia,2023,Breast,41.2,30.4,63.2,-25.274398,133.775136,Oceania
Australia,2023,Colorectal,54.6,18.8,3.1,-25.274398,133.775136,Oceania
Australia,2024,Lung,42.0,37.3,24.2,-25.274398,133.775136,Oceania
Australia,2024,Breast,65.6,75.4,66.0,-25.274398,133.775136,Oceania
Australia,2024,Colorectal,58.1,28.9,21.2,-25.274398,133.775136,Oceania
Austria,2010,Lung,51.7,73.5,76.7,47.516231,14.550072,Europe
Austria,2010,Breast,37.7,29.6,87.1,47.516231,14.550072,Europe
Austria,2010,Colorectal,88.8,36.6,19.9,47.516231,14.550072,Europe
Austria,2011,Lung,74.2,49.1,99.5,47.516231,14.550072,Europe
Austria,2011,Breast,31.8,59.4,97.9,47.516231,14.550072,Europe
Austria,2011,Colorectal,39.4,40.4,99.3,47.516231,14.550072,Europe
Austria,2012,Lung,80.5,15.0,25.0,47.516231,14.550072,Europe
Austria,2012,Breast,120.5,11.1,55.8,47.516231,14.550072,Europe
Austria,2012,Colorectal,82.5,42.8,64.9,47.516231,14.550072,Europe
Austria,2013,Lung,129.0,34.4,75.6,47.516231,14.550072,Europe
Austria,2013,Breast,95.1,42.3,13.2,47.516231,14.550072,Europe
Austria,2013,Colorectal,109.2,55.5,71.7,47.516231,14.550072,Europe
Austria,2014,Lung,136.2,63.3,21.9,47.516231,14.550072,Europe
Austria,2014,Breast,140.6,36.6,12.4,47.516231,14.550072,Europe
Austria,2014,Colorectal,65.4,47.7,58.2,47.516231,14.550072,Europe
Austria,2015,Lung,35.5,43.5,81.8,47.516231,14.550072,Europe
Austria,2015,Breast,134.8,15.3,38.9,47.516231,14.550072,Europe
Austria,2015,Colorectal,140.2,69.8,63.0,47.516231,14.550072,Europe
Austria,2016,Lung,40.5,47.0,69.1,47.516231,14.550072,Europe
Austria,2016,Breast,111.1,63.4,62.2,47.516231,14.550072,Europe
Austria,2016,Colorectal,143.1,31.5,71.6,47.516231,14.550072,Europe
Austria,2017,Lung,144.6,28.4,57.6,47.516231,14.550072,Europe
Austria,2017,Breast,64.2,47.7,60.9,47.516231,14.550072,Europe
Austria,2017,Colorectal,38.4,25.0,82.4,47.516231,14.550072,Europe
Austria,2018,Lung,110.3,25.7,75.7,47.516231,14.550072,Europe
Austria,2018,Breast,58.5,23.0,57.1,47.516231,14.550072,Europe
Austria,2018,Colorectal,53.5,54.2,39.7,47.516231,14.550072,Europe
Austria,2019,Lung,75.4,66.2,58.6,47.516231,14.550072,Europe
Austria,2019,Breast,65.5,70.0,52.1,47.516231,14.550072,Europe
Austria,2019,Colorectal,51.3,58.9,68.1,47.516231,14.550072,Europe
Austria,2020,Lung,30.2,70.8,72.0,47.516231,14.550072,Europe
Austria,2020,Breast,41.4,26.5,72.9,47.516231,14.550072,Europe
Austria,2020,Colorectal,53.3,23.4,62.0,47.516231,14.550072,Europe
Austria,2021,Lung,44.1,34.1,10.5,47.516231,14.550072,Europe
Austria,2021,Breast,117.2,37.2,36.3,47.516231,14.550072,Europe
Austria,2021,Colorectal,101.5,58.0,32.8,47.516231,14.550072,Europe
Austria,2022,Lung,59.4,19.8,1.7,47.516231,14.550072,Europe
Austria,2022,Breast,67.7,22.2,81.7,47.516231,14.550072,Europe
Austria,2022,Colorectal,129.4,55.0,10.1,47.516231,14.550072,Europe
Austria,2023,Lung,36.3,39.0,92.7,47.516231,14.550072,Europe
Austria,2023,Breast,53.6,39.1,36.4,47.516231,14.550072,Europe
Austria,2023,Colorectal,139.4,71.8,75.1,47.516231,14.550072,Europe
Austria,2024,Lung,97.0,15.4,59.5,47.516231,14.550072,Europe
Austria,2024,Breast,65.2,60.2,55.9,47.516231,14.550072,Europe
Austria,2024,Colorectal,88.3,52.7,37.0,47.516231,14.550072,Europe
Azerbaijan,2010,Lung,145.0,42.0,34.1,40.143105,47.576927,Asia
Azerbaijan,2010,Breast,124.7,72.2,43.9,40.143105,47.576927,Asia
Azerbaijan,2010,Colorectal,125.7,76.8,81.0,40.143105,47.576927,Asia
Azerbaijan,2011,Lung,71.5,28.9,46.8,40.143105,47.576927,Asia
Azerbaijan,2011,Breast,106.5,24.6,92.2,40.143105,47.576927,Asia
Azerbaijan,2011,Colorectal,87.2,64.9,77.7,40.143105,47.576927,Asia
Azerbaijan,2012,Lung,32.7,27.7,71.7,40.143105,47.576927,Asia
Azerbaijan,2012,Breast,38.0,37.1,76.1,40.143105,47.576927,Asia
Azerbaijan,2012,Colorectal,54.9,15.9,95.8,40.143105,47.576927,Asia
Azerbaijan,2013,Lung,145.1,69.1,47.2,40.143105,47.576927,Asia
Azerbaijan,2013,Breast,146.3,19.2,5.4,40.143105,47.576927,Asia
Azerbaijan,2013,Colorectal,94.6,76.7,80.4,40.143105,47.576927,Asia
Azerbaijan,2014,Lung,44.2,45.4,98.6,40.143105,47.576927,Asia
Azerbaijan,2014,Breast,40.4,55.4,44.4,40.143105,47.576927,Asia
Azerbaijan,2014,Colorectal,111.8,61.9,15.0,40.143105,47.576927,Asia
Azerbaijan,2015,Lung,104.5,45.0,50.6,40.143105,47.576927,Asia
Azerbaijan,2015,Breast,105.6,52.3,42.6,40.143105,47.576927,Asia
Azerbaijan,2015,Colorectal,93.0,74.6,28.8,40.143105,47.576927,Asia
Azerbaijan,2016,Lung,59.4,17.1,91.9,40.143105,47.576927,Asia
Azerbaijan,2016,Breast,44.5,63.6,63.7,40.143105,47.576927,Asia
Azerbaijan,2016,Colorectal,147.4,14.2,76.1,40.143105,47.576927,Asia
Azerbaijan,2017,Lung,130.6,78.2,0.5,40.143105,47.576927,Asia
Azerbaijan,2017,Breast,142.2,72.6,79.4,40.143105,47.576927,Asia
Azerbaijan,2017,Colorectal,56.1,51.6,17.7,40.143105,47.576927,Asia
Azerbaijan,2018,Lung,43.3,43.4,34.8,40.143105,47.576927,Asia
Azerbaijan,2018,Breast,55.7,34.3,37.1,40.143105,47.576927,Asia
Azerbaijan,2018,Colorectal,64.8,42.7,78.9,40.143105,47.576927,Asia
Azerbaijan,2019,Lung,139.8,33.9,4.0,40.143105,47.576927,Asia
Azerbaijan,2019,Breast,98.6,19.7,41.5,40.143105,47.576927,Asia
Azerbaijan,2019,Colorectal,55.9,10.8,82.3,40.143105,47.576927,Asia
Azerbaijan,2020,Lung,111.9,31.7,37.0,40.143105,47.576927,Asia
Azerbaijan,2020,Breast,65.4,26.6,58.7,40.143105,47.576927,Asia
Azerbaijan,2020,Colorectal,145.6,65.6,62.8,40.143105,47.576927,Asia
Azerbaijan,2021,Lung,67.0,12.4,25.8,40.143105,47.576927,Asia
Azerbaijan,2021,Breast,139.0,29.3,72.1,40.143105,47.576927,Asia
Azerbaijan,2021,Colorectal,63.4,21.4,43.8,40.143105,47.576927,Asia
Azerbaijan,2022,Lung,47.2,51.0,18.7,40.143105,47.576927,Asia
Azerbaijan,2022,Breast,118.2,26.4,75.5,40.143105,47.576927,Asia
Azerbaijan,2022,Colorectal,120.8,12.9,47.5,40.143105,47.576927,Asia
Azerbaijan,2023,Lung,138.9,46.8,14.7,40.143105,47.576927,Asia
Azerbaijan,2023,Breast,140.0,52.3,3.8,40.143105,47.576927,Asia
Azerbaijan,2023,Colorectal,108.8,56.9,21.9,40.143105,47.576927,Asia
Azerbaijan,2024,Lung,123.2,35.2,56.0,40.143105,47.576927,Asia
Azerbaijan,2024,Breast,132.7,18.7,78.1,40.143105,47.576927,Asia
Azerbaijan,2024,Colorectal,48.9,16.2,4.8,40.143105,47.576927,Asia
Bahamas,2010,Lung,149.0,28.9,28.4,25.03428,-77.39628,North America
Bahamas,2010,Breast,55.5,28.8,51.0,25.03428,-77.39628,North America
Bahamas,2010,Colorectal,132.0,21.6,30.3,25.03428,-77.39628,North America
Bahamas,2011,Lung,124.5,45.7,51.3,25.03428,-77.39628,North America
Bahamas,2011,Breast,49.8,64.2,66.9,25.03428,-77.39628,North America
Bahamas,2011,Colorectal,93.1,68.8,37.5,25.03428,-77.39628,North America
Bahamas,2012,Lung,99.5,42.3,11.9,25.03428,-77.39628,North America
Bahamas,2012,Breast,145.5,79.5,22.4,25.03428,-77.39628,North America
Bahamas,2012,Colorectal,49.3,34.1,7.1,25.03428,-77.39628,North America
Bahamas,2013,Lung,49.3,70.6,39.3,25.03428,-77.39628,North America
Bahamas,2013,Breast,73.8,13.8,98.5,25.03428,-77.39628,North America
Bahamas,2013,Colorectal,39.5,34.3,54.7,25.03428,-77.39628,North America
Bahamas,2014,Lung,44.4,70.5,26.7,25.03428,-77.39628,North America
Bahamas,2014,Breast,69.9,65.0,95.6,25.03428,-77.39628,North America
Bahamas,2014,Colorectal,61.6,72.1,97.9,25.03428,-77.39628,North America
Bahamas,2015,Lung,139.9,27.5,50.4,25.03428,-77.39628,North America
Bahamas,2015,Breast,78.8,43.3,50.0,25.03428,-77.39628,North America
Bahamas,2015,Colorectal,58.6,76.7,34.3,25.03428,-77.39628,North America
Bahamas,2016,Lung,34.8,45.1,86.9,25.03428,-77.39628,North America
Bahamas,2016,Breast,72.4,78.9,71.5,25.03428,-77.39628,North America
Bahamas,2016,Colorectal,35.9,11.9,34.0,25.03428,-77.39628,North America
Bahamas,2017,Lung,30.5,42.8,98.9,25.03428,-77.39628,North America
Bahamas,2017,Breast,93.7,59.9,29.2,25.03428,-77.39628,North America
Bahamas,2017,Colorectal,79.0,66.7,13.7,25.03428,-77.39628,North America
Bahamas,2018,Lung,77.0,11.0,13.9,25.03428,-77.39628,North America
Bahamas,2018,Breast,138.5,74.0,17.5,25.03428,-77.39628,North America
Bahamas,2018,Colorectal,42.9,21.7,43.8,25.03428,-77.39628,North America
Bahamas,2019,Lung,138.3,72.0,47.2,25.03428,-77.39628,North America
Bahamas,2019,Breast,147.0,71.5,0.7,25.03428,-77.39628,North America
Bahamas,2019,Colorectal,66.0,25.9,29.3,25.03428,-77.39628,North America
Bahamas,2020,Lung,106.0,48.1,82.1,25.03428,-77.39628,North America
Bahamas,2020,Breast,52.4,53.7,56.3,25.03428,-77.39628,North America
Bahamas,2020,Colorectal,81.0,13.1,17.8,25.03428,-77.39628,North America
Bahamas,2021,Lung,80.8,11.5,48.8,25.03428,-77.39628,North America
Bahamas,2021,Breast,101.5,54.9,16.4,25.03428,-77.39628,North America
Bahamas,2021,Colorectal,105.7,48.4,8.3,25.03428,-77.39628,North America
Bahamas,2022,Lung,121.9,38.0,86.0,25.03428,-77.39628,North America
Bahamas,2022,Breast,72.7,73.9,80.4,25.03428,-77.39628,North America
Bahamas,2022,Colorectal,96.8,21.4,3.4,25.03428,-77.39628,North America
Bahamas,2023,Lung,69.5,44.9,26.9,25.03428,-77.39628,North America
Bahamas,2023,Breast,96.8,43.0,4.4,25.03428,-77.39628,North America
Bahamas,2023,Colorectal,44.0,59.5,18.6,25.03428,-77.39628,North America
Bahamas,2024,Lung,91.4,61.2,73.1,25.03428,-77.39628,North America
Bahamas,2024,Breast,134.4,14.7,38.3,25.03428,-77.39628,North America
Bahamas,2024,Colorectal,30.2,68.1,41.7,25.03428,-77.39628,North America
Bahrain,2010,Lung,127.5,37.1,11.7,25.930414,50.637772,Asia
Bahrain,2010,Breast,126.4,31.7,47.2,25.930414,50.637772,Asia
Bahrain,2010,Colorectal,56.7,49.3,50.2,25.930414,50.637772,Asia
Bahrain,2011,Lung,66.8,62.7,70.4,25.930414,50.637772,Asia
Bahrain,2011,Breast,89.1,37.8,40.1,25.930414,50.637772,Asia
Bahrain,2011,Colorectal,33.5,41.7,52.9,25.930414,50.637772,Asia
Bahrain,2012,Lung,121.0,14.0,78.5,25.930414,50.637772,Asia
Bahrain,2012,Breast,88.2,63.8,34.0,25.930414,50.637772,Asia
Bahrain,2012,Colorectal,91.7,15.6,89.5,25.930414,50.637772,Asia
Bahrain,2013,Lung,52.9,17.8,2.2,25.930414,50.637772,Asia
Bahrain,2013,Breast,90.8,27.0,41.3,25.930414,50.637772,Asia
Bahrain,2013,Colorectal,32.4,41.9,30.7,25.930414,50.637772,Asia
Bahrain,2014,Lung,34.4,65.6,29.2,25.930414,50.637772,Asia
Bahrain,2014,Breast,77.2,43.4,34.0,25.930414,50.637772,Asia
Bahrain,2014,Colorectal,39.3,21.6,98.9,25.930414,50.637772,Asia
Bahrain,2015,Lung,46.4,57.9,19.8,25.930414,50.637772,Asia
Bahrain,2015,Breast,69.2,71.9,49.5,25.930414,50.637772,Asia
Bahrain,2015,Colorectal,107.7,20.0,66.0,25.930414,50.637772,Asia
Bahrain,2016,Lung,116.8,37.6,57.3,25.930414,50.637772,Asia
Bahrain,2016,Breast,150.0,23.6,67.2,25.930414,50.637772,Asia
Bahrain,2016,Colorectal,127.7,65.8,51.5,25.930414,50.637772,Asia
Bahrain,2017,Lung,30.8,61.3,95.6,25.930414,50.637772,Asia
Bahrain,2017,Breast,49.4,65.3,97.1,25.930414,50.637772,Asia
Bahrain,2017,Colorectal,96.0,76.1,49.0,25.930414,50.637772,Asia
Bahrain,2018,Lung,34.2,65.2,62.0,25.930414,50.637772,Asia
Bahrain,2018,Breast,41.2,11.8,73.1,25.930414,50.637772,Asia
Bahrain,2018,Colorectal,50.2,59.1,1.9,25.930414,50.637772,Asia
Bahrain,2019,Lung,62.4,17.5,64.0,25.930414,50.637772,Asia
Bahrain,2019,Breast,67.6,45.8,96.2,25.930414,50.637772,Asia
Bahrain,2019,Colorectal,83.7,30.0,13.8,25.930414,50.637772,Asia
Bahrain,2020,Lung,109.7,13.5,87.3,25.930414,50.637772,Asia
Bahrain,2020,Breast,134.3,15.9,52.5,25.930414,50.637772,Asia
Bahrain,2020,Colorectal,137.6,23.1,38.6,25.930414,50.637772,Asia
Bahrain,2021,Lung,93.6,70.9,4.7,25.930414,50.637772,Asia
Bahrain,2021,Breast,86.5,68.9,5.6,25.930414,50.637772,Asia
Bahrain,2021,Colorectal,113.9,51.5,41.2,25.930414,50.637772,Asia
Bahrain,2022,Lung,104.3,65.9,38.4,25.930414,50.637772,Asia
Bahrain,2022,Breast,103.1,33.3,31.8,25.930414,50.637772,Asia
Bahrain,2022,Colorectal,35.2,67.8,4.3,25.930414,50.637772,Asia
Bahrain,2023,Lung,36.7,14.2,16.5,25.930414,50.637772,Asia
Bahrain,2023,Breast,40.3,24.0,11.2,25.930414,50.637772,Asia
Bahrain,2023,Colorectal,124.5,42.2,43.5,25.930414,50.637772,Asia
Bahrain,2024,Lung,91.6,72.3,23.6,25.930414,50.637772,Asia
Bahrain,2024,Breast,72.1,57.2,77.3,25.930414,50.637772,Asia
Bahrain,2024,Colorectal,125.0,34.5,61.8,25.930414,50.637772,Asia
Bangladesh,2010,Lung,40.2,13.8,21.8,23.684994,90.356331,Asia
Bangladesh,2010,Breast,80.0,39.1,49.1,23.684994,90.356331,Asia
Bangladesh,2010,Colorectal,149.2,23.7,89.0,23.684994,90.356331,Asia
Bangladesh,2011,Lung,116.8,40.0,76.6,23.684994,90.356331,Asia
Bangladesh,2011,Breast,83.6,28.5,5.4,23.684994,90.356331,Asia
Bangladesh,2011,Colorectal,90.5,51.0,57.0,23.684994,90.356331,Asia
Bangladesh,2012,Lung,145.1,25.1,41.1,23.684994,90.356331,Asia
Bangladesh,2012,Breast,30.4,55.5,53.7,23.684994,90.356331,Asia
Bangladesh,2012,Colorectal,59.9,69.1,1.4,23.684994,90.356331,Asia
Bangladesh,2013,Lung,134.1,59.4,69.6,23.684994,90.356331,Asia
Bangladesh,2013,Breast,132.8,70.6,85.8,23.684994,90.356331,Asia
Bangladesh,2013,Colorectal,136.1,41.3,94.1,23.684994,90.356331,Asia
Bangladesh,2014,Lung,54.5,19.9,66.1,23.684994,90.356331,Asia
Bangladesh,2014,Breast,44.7,20.2,7.8,23.684994,90.356331,Asia
Bangladesh,2014,Colorectal,101.5,48.7,25.5,23.684994,90.356331,Asia
Bangladesh,2015,Lung,115.7,59.8,33.0,23.684994,90.356331,Asia
Bangladesh,2015,Breast,85.4,23.3,73.6,23.684994,90.356331,Asia
Bangladesh,2015,Colorectal,47.7,14.4,27.5,23.684994,90.356331,Asia
Bangladesh,2016,Lung,45.1,54.5,84.2,23.684994,90.356331,Asia
Bangladesh,2016,Breast,76.9,11.9,37.4,23.684994,90.356331,Asia
Bangladesh,2016,Colorectal,61.5,13.9,5.9,23.684994,90.356331,Asia
Bangladesh,2017,Lung,89.9,56.6,76.3,23.684994,90.356331,Asia
Bangladesh,2017,Breast,38.6,70.1,71.5,23.684994,90.356331,Asia
Bangladesh,2017,Colorectal,63.9,41.5,23.3,23.684994,90.356331,Asia
Bangladesh,2018,Lung,124.2,78.8,43.1,23.684994,90.356331,Asia
Bangladesh,2018,Breast,62.8,61.9,52.4,23.684994,90.356331,Asia
Bangladesh,2018,Colorectal,146.2,20.0,43.8,23.684994,90.356331,Asia
Bangladesh,2019,Lung,40.7,70.4,21.8,23.684994,90.356331,Asia
Bangladesh,2019,Breast,80.7,17.2,96.5,23.684994,90.356331,Asia
Bangladesh,2019,Colorectal,108.6,63.6,52.5,23.684994,90.356331,Asia
Bangladesh,2020,Lung,37.6,19.9,13.8,23.684994,90.356331,Asia
Bangladesh,2020,Breast,58.1,29.8,14.2,23.684994,90.356331,Asia
Bangladesh,2020,Colorectal,52.9,31.4,26.2,23.684994,90.356331,Asia
Bangladesh,2021,Lung,54.1,69.1,5.2,23.684994,90.356331,Asia
Bangladesh,2021,Breast,52.4,62.3,83.3,23.684994,90.356331,Asia
Bangladesh,2021,Colorectal,114.2,38.7,36.7,23.684994,90.356331,Asia
Bangladesh,2022,Lung,31.3,23.2,25.8,23.684994,90.356331,Asia
Bangladesh,2022,Breast,39.7,35.3,59.7,23.684994,90.356331,Asia
Bangladesh,2022,Colorectal,72.4,37.6,21.8,23.684994,90.356331,Asia
Bangladesh,2023,Lung,43.3,22.3,32.7,23.684994,90.356331,Asia
Bangladesh,2023,Breast,144.5,46.2,79.6,23.684994,90.356331,Asia
Bangladesh,2023,Colorectal,107.3,36.0,14.7,23.684994,90.356331,Asia
Bangladesh,2024,Lung,84.3,12.4,85.4,23.684994,90.356331,Asia
Bangladesh,2024,Breast,92.7,67.7,35.1,23.684994,90.356331,Asia
Bangladesh,2024,Colorectal,44.5,77.5,44.2,23.684994,90.356331,Asia
Barbados,2010,Lung,108.6,28.6,14.8,13.193887,-59.543198,North America
Barbados,2010,Breast,129.2,33.0,91.9,13.193887,-59.543198,North America
Barbados,2010,Colorectal,66.4,20.4,32.4,13.193887,-59.543198,North America
Barbados,2011,Lung,92.3,65.7,90.7,13.193887,-59.543198,North America
Barbados,2011,Breast,78.2,67.2,29.2,13.193887,-59.543198,North America
Barbados,2011,Colorectal,84.1,25.4,36.1,13.193887,-59.543198,North America
Barbados,2012,Lung,44.7,40.6,66.4,13.193887,-59.543198,North America
Barbados,2012,Breast,45.1,47.2,60.8,13.193887,-59.543198,North America
Barbados,2012,Colorectal,41.6,54.6,15.0,13.193887,-59.543198,North America
Barbados,2013,Lung,35.2,16.7,30.4,13.193887,-59.543198,North America
Barbados,2013,Breast,132.6,53.9,30.4,13.193887,-59.543198,North America
Barbados,2013,Colorectal,88.3,77.5,29.8,13.193887,-59.543198,North America
Barbados,2014,Lung,42.4,59.2,6.2,13.193887,-59.543198,North America
Barbados,2014,Breast,100.5,52.3,13.5,13.193887,-59.543198,North America
Barbados,2014,Colorectal,91.0,71.6,68.7,13.193887,-59.543198,North America
Barbados,2015,Lung,39.5,70.1,66.8,13.193887,-59.543198,North America
Barbados,2015,Breast,107.7,11.9,17.7,13.193887,-59.543198,North America
Barbados,2015,Colorectal,136.4,46.0,22.4,13.193887,-59.543198,North America
Barbados,2016,Lung,122.1,35.0,45.0,13.193887,-59.543198,North America
Barbados,2016,Breast,79.8,77.8,96.1,13.193887,-59.543198,North America
Barbados,2016,Colorectal,67.0,26.6,79.6,13.193887,-59.543198,North America
Barbados,2017,Lung,137.2,50.1,93.7,13.193887,-59.543198,North America
Barbados,2017,Breast,90.9,48.0,60.6,13.193887,-59.543198,North America
Barbados,2017,Colorectal,103.9,66.3,34.6,13.193887,-59.543198,North America
Barbados,2018,Lung,45.2,61.2,19.0,13.193887,-59.543198,North America
Barbados,2018,Breast,49.5,65.8,67.3,13.193887,-59.543198,North America
Barbados,2018,Colorectal,121.8,20.9,42.6,13.193887,-59.543198,North America
Barbados,2019,Lung,82.0,22.3,45.9,13.193887,-59.543198,North America
Barbados,2019,Breast,143.2,62.7,15.2,13.193887,-59.543198,North America
Barbados,2019,Colorectal,83.9,52.0,10.1,13.193887,-59.543198,North America
Barbados,2020,Lung,47.5,58.1,14.4,13.193887,-59.543198,North America
Barbados,2020,Breast,124.3,36.0,67.5,13.193887,-59.543198,North America
Barbados,2020,Colorectal,45.9,76.9,60.0,13.193887,-59.543198,North America
Barbados,2021,Lung,81.8,52.3,43.3,13.193887,-59.543198,North America
Barbados,2021,Breast,88.8,58.8,41.8,13.193887,-59.543198,North America
Barbados,2021,Colorectal,98.5,49.6,79.1,13.193887,-59.543198,North America
Barbados,2022,Lung,71.5,54.6,69.6,13.193887,-59.543198,North America
Barbados,2022,Breast,104.2,18.3,7.1,13.193887,-59.543198,North America
Barbados,2022,Colorectal,149.3,62.7,98.8,13.193887,-59.543198,North America
Barbados,2023,Lung,71.3,73.9,39.4,13.193887,-59.543198,North America
Barbados,2023,Breast,51.9,72.2,25.0,13.193887,-59.543198,North America
Barbados,2023,Colorectal,96.0,28.6,51.3,13.193887,-59.543198,North America
Barbados,2024,Lung,74.4,29.2,71.9,13.193887,-59.543198,North America
Barbados,2024,Breast,37.5,10.2,10.3,13.193887,-59.543198,North America
Barbados,2024,Colorectal,137.2,69.3,52.7,13.193887,-59.543198,North America
Belarus,2010,Lung,70.5,26.5,97.6,53.709807,27.953389,Europe
Belarus,2010,Breast,90.1,71.9,13.7,53.709807,27.953389,Europe
Belarus,2010,Colorectal,41.2,72.8,39.8,53.709807,27.953389,Europe
Belarus,2011,Lung,140.6,68.7,57.7,53.709807,27.953389,Europe
Belarus,2011,Breast,39.1,63.6,11.7,53.709807,27.953389,Europe
Belarus,2011,Colorectal,111.3,52.5,62.1,53.709807,27.953389,Europe
Belarus,2012,Lung,118.9,73.3,44.0,53.709807,27.953389,Europe
Belarus,2012,Breast,49.9,42.9,8.1,53.709807,27.953389,Europe
Belarus,2012,Colorectal,141.5,35.0,6.6,53.709807,27.953389,Europe
Belarus,2013,Lung,54.3,75.7,88.6,53.709807,27.953389,Europe
Belarus,2013,Breast,59.0,40.3,31.4,53.709807,27.953389,Europe
Belarus,2013,Colorectal,115.6,54.9,42.4,53.709807,27.953389,Europe
Belarus,2014,Lung,127.6,25.9,34.7,53.709807,27.953389,Europe
Belarus,2014,Breast,75.2,66.6,17.1,53.709807,27.953389,Europe
Belarus,2014,Colorectal,66.3,38.5,80.1,53.709807,27.953389,Europe
Belarus,2015,Lung,84.5,34.7,51.3,53.709807,27.953389,Europe
Belarus,2015,Breast,129.8,34.5,60.9,53.709807,27.953389,Europe
Belarus,2015,Colorectal,140.2,68.8,77.5,53.709807,27.953389,Europe
Belarus,2016,Lung,137.4,77.4,12.6,53.709807,27.953389,Europe
Belarus,2016,Breast,45.4,76.3,73.0,53.709807,27.953389,Europe
Belarus,2016,Colorectal,94.3,36.6,31.4,53.709807,27.953389,Europe
Belarus,2017,Lung,107.6,20.7,88.2,53.709807,27.953389,Europe
Belarus,2017,Breast,119.1,23.8,19.4,53.709807,27.953389,Europe
Belarus,2017,Colorectal,93.4,42.6,56.4,53.709807,27.953389,Europe
Belarus,2018,Lung,40.3,79.8,30.2,53.709807,27.953389,Europe
Belarus,2018,Breast,68.1,14.9,41.1,53.709807,27.953389,Europe
Belarus,2018,Colorectal,59.4,70.4,28.9,53.709807,27.953389,Europe
Belarus,2019,Lung,41.9,49.0,67.5,53.709807,27.953389,Europe
Belarus,2019,Breast,141.9,47.5,46.7,53.709807,27.953389,Europe
Belarus,2019,Colorectal,84.2,29.9,73.2,53.709807,27.953389,Europe
Belarus,2020,Lung,88.7,18.2,88.5,53.709807,27.953389,Europe
Belarus,2020,Breast,145.0,38.2,17.4,53.709807,27.953389,Europe
Belarus,2020,Colorectal,79.9,21.7,73.0,53.709807,27.953389,Europe
Belarus,2021,Lung,36.3,47.7,89.8,53.709807,27.953389,Europe
Belarus,2021,Breast,51.5,18.1,56.8,53.709807,27.953389,Europe
Belarus,2021,Colorectal,32.1,67.0,48.8,53.709807,27.953389,Europe
Belarus,2022,Lung,111.3,68.2,35.7,53.709807,27.953389,Europe
Belarus,2022,Breast,58.6,56.9,13.0,53.709807,27.953389,Europe
Belarus,2022,Colorectal,147.7,77.8,48.0,53.709807,27.953389,Europe
Belarus,2023,Lung,47.8,42.3,82.6,53.709807,27.953389,Europe
Belarus,2023,Breast,146.8,49.6,42.8,53.709807,27.953389,Europe
Belarus,2023,Colorectal,89.8,11.6,68.3,53.709807,27.953389,Europe
Belarus,2024,Lung,110.4,59.9,83.5,53.709807,27.953389,Europe
Belarus,2024,Breast,86.3,34.1,24.0,53.709807,27.953389,Europe
Belarus,2024,Colorectal,131.5,20.9,65.2,53.709807,27.953389,Europe
Belgium,2010,Lung,75.2,31.2,86.7,50.503887,4.469936,Europe
Belgium,2010,Breast,47.4,27.9,38.7,50.503887,4.469936,Europe
Belgium,2010,Colorectal,111.0,40.7,32.5,50.503887,4.469936,Europe
Belgium,2011,Lung,46.3,19.4,25.3,50.503887,4.469936,Europe
Belgium,2011,Breast,120.5,13.9,35.3,50.503887,4.469936,Europe
Belgium,2011,Colorectal,37.4,11.9,69.4,50.503887,4.469936,Europe
Belgium,2012,Lung,146.1,46.2,84.2,50.503887,4.469936,Europe
Belgium,2012,Breast,56.4,16.7,93.9,50.503887,4.469936,Europe
Belgium,2012,Colorectal,107.0,42.5,64.5,50.503887,4.469936,Europe
Belgium,2013,Lung,139.3,60.5,16.0,50.503887,4.469936,Europe
Belgium,2013,Breast,58.3,56.1,91.7,50.503887,4.469936,Europe
Belgium,2013,Colorectal,52.6,58.9,95.8,50.503887,4.469936,Europe
Belgium,2014,Lung,108.3,21.5,25.7,50.503887,4.469936,Europe
Belgium,2014,Breast,101.9,10.4,94.7,50.503887,4.469936,Europe
Belgium,2014,Colorectal,77.6,49.1,82.4,50.503887,4.469936,Europe
Belgium,2015,Lung,104.8,42.6,27.8,50.503887,4.469936,Europe
Belgium,2015,Breast,99.7,69.9,84.6,50.503887,4.469936,Europe
Belgium,2015,Colorectal,100.7,72.9,67.5,50.503887,4.469936,Europe
Belgium,2016,Lung,59.6,13.7,53.5,50.503887,4.469936,Europe
